plant_ID,Family,Population,Location,Region,Elevation,Garden,Bed,Trait
ESC_06_NC_B,ESC_06,ESC,NY,C,829,NC,B,
ESC_06_NC_C,ESC_06,ESC,NY,C,829,NC,C,
ESC_06_NC_D,ESC_06,ESC,NY,C,829,NC,D,
ESC_06_NC_E,ESC_06,ESC,NY,C,829,NC,E,
G13_01_NC_A,G13_01,G13,PA,M,641,NC,A,
G13_01_NC_B,G13_01,G13,PA,M,641,NC,B,
G13_01_NC_C,G13_01,G13,PA,M,641,NC,C,
G13_01_NC_D,G13_01,G13,PA,M,641,NC,D,
G13_01_NC_E,G13_01,G13,PA,M,641,NC,E,
G13_02_NC_A,G13_02,G13,PA,M,639,NC,A,
G13_02_NC_B,G13_02,G13,PA,M,639,NC,B,
G13_02_NC_C,G13_02,G13,PA,M,639,NC,C,
G13_02_NC_D,G13_02,G13,PA,M,639,NC,D,
G13_02_NC_E,G13_02,G13,PA,M,639,NC,E,
G13_03_NC_A,G13_03,G13,PA,M,634,NC,A,
G13_03_NC_B,G13_03,G13,PA,M,634,NC,B,
G13_03_NC_C,G13_03,G13,PA,M,634,NC,C,
G13_03_NC_D,G13_03,G13,PA,M,634,NC,D,
G13_04_NC_A,G13_04,G13,PA,M,637,NC,A,
G13_04_NC_B,G13_04,G13,PA,M,637,NC,B,
G13_04_NC_C,G13_04,G13,PA,M,637,NC,C,
G13_04_NC_D,G13_04,G13,PA,M,637,NC,D,
G13_05_NC_A,G13_05,G13,PA,M,640,NC,A,
G13_05_NC_B,G13_05,G13,PA,M,640,NC,B,
G13_05_NC_C,G13_05,G13,PA,M,640,NC,C,
G13_05_NC_D,G13_05,G13,PA,M,640,NC,D,
G18_01_NC_A,G18_01,G18,PA,M,538,NC,A,
G18_01_NC_B,G18_01,G18,PA,M,538,NC,B,
G18_01_NC_C,G18_01,G18,PA,M,538,NC,C,
G18_01_NC_D,G18_01,G18,PA,M,538,NC,D,
G18_02_NC_A,G18_02,G18,PA,M,552,NC,A,
G18_02_NC_B,G18_02,G18,PA,M,552,NC,B,
G18_02_NC_C,G18_02,G18,PA,M,552,NC,C,
G18_02_NC_D,G18_02,G18,PA,M,552,NC,D,
G18_03_NC_B,G18_03,G18,PA,M,560,NC,B,
G18_03_NC_C,G18_03,G18,PA,M,560,NC,C,
G18_03_NC_D,G18_03,G18,PA,M,560,NC,D,
G57_01_NC_A,G57_01,G57,PA,M,644,NC,A,
G57_01_NC_B,G57_01,G57,PA,M,644,NC,B,
G57_01_NC_C,G57_01,G57,PA,M,644,NC,C,
G57_01_NC_D,G57_01,G57,PA,M,644,NC,D,
G57_02_NC_A,G57_02,G57,PA,M,644,NC,A,
G57_02_NC_B,G57_02,G57,PA,M,644,NC,B,
G57_02_NC_C,G57_02,G57,PA,M,644,NC,C,
G57_02_NC_D,G57_02,G57,PA,M,644,NC,D,
G57_02_NC_E,G57_02,G57,PA,M,644,NC,E,
G57_03_NC_B,G57_03,G57,PA,M,635,NC,B,
G57_03_NC_C,G57_03,G57,PA,M,635,NC,C,
G57_03_NC_D,G57_03,G57,PA,M,635,NC,D,
G57_04_NC_A,G57_04,G57,PA,M,655,NC,A,
G57_04_NC_B,G57_04,G57,PA,M,655,NC,B,
G57_04_NC_C,G57_04,G57,PA,M,655,NC,C,
G57_04_NC_D,G57_04,G57,PA,M,655,NC,D,
G57_05_NC_A,G57_05,G57,PA,M,646,NC,A,
G57_05_NC_B,G57_05,G57,PA,M,646,NC,B,
G57_05_NC_C,G57_05,G57,PA,M,646,NC,C,
G57_05_NC_C,G57_05,G57,PA,M,646,NC,C,
G57_05_NC_D,G57_05,G57,PA,M,646,NC,D,
G57_05_NC_E,G57_05,G57,PA,M,646,NC,E,
G57_06_NC_A,G57_06,G57,PA,M,632,NC,A,
G57_06_NC_B,G57_06,G57,PA,M,632,NC,B,
G57_06_NC_C,G57_06,G57,PA,M,632,NC,C,
G57_06_NC_D,G57_06,G57,PA,M,632,NC,D,
G57_07_NC_A,G57_07,G57,PA,M,647,NC,A,
G57_07_NC_B,G57_07,G57,PA,M,647,NC,B,
G57_07_NC_C,G57_07,G57,PA,M,647,NC,C,
G57_07_NC_D,G57_07,G57,PA,M,647,NC,D,
G57_07_NC_E,G57_07,G57,PA,M,647,NC,E,
G57_08_NC_A,G57_08,G57,PA,M,652,NC,A,
G57_08_NC_B,G57_08,G57,PA,M,652,NC,B,
G57_08_NC_C,G57_08,G57,PA,M,652,NC,C,
G57_08_NC_D,G57_08,G57,PA,M,652,NC,D,
G57_09_NC_A,G57_09,G57,PA,M,652,NC,A,
G57_09_NC_B,G57_09,G57,PA,M,652,NC,B,
G57_09_NC_C,G57_09,G57,PA,M,652,NC,C,
G57_09_NC_D,G57_09,G57,PA,M,652,NC,D,
G57_09_NC_E,G57_09,G57,PA,M,652,NC,E,
G57_10_NC_A,G57_10,G57,PA,M,652,NC,A,
G57_10_NC_B,G57_10,G57,PA,M,652,NC,B,
G57_10_NC_C,G57_10,G57,PA,M,652,NC,C,
G57_10_NC_D,G57_10,G57,PA,M,652,NC,D,
G57_10_NC_E,G57_10,G57,PA,M,652,NC,E,
G57_11_NC_A,G57_11,G57,PA,M,652,NC,A,
G57_11_NC_B,G57_11,G57,PA,M,652,NC,B,
G57_11_NC_B,G57_11,G57,PA,M,652,NC,B,
G57_11_NC_C,G57_11,G57,PA,M,652,NC,C,
G57_11_NC_D,G57_11,G57,PA,M,652,NC,D,
G57_11_NC_E,G57_11,G57,PA,M,652,NC,E,
GFM_48_NC_A,GFM_48,GFM,NC,E,1425,NC,A,
GFM_48_NC_B,GFM_48,GFM,NC,E,1425,NC,B,
GFM_48_NC_C,GFM_48,GFM,NC,E,1425,NC,C,
GFM_48_NC_C,GFM_48,GFM,NC,E,1425,NC,C,
GFM_48_NC_D,GFM_48,GFM,NC,E,1425,NC,D,
GFM_49_NC_A,GFM_49,GFM,NC,E,1423,NC,A,
GFM_49_NC_B,GFM_49,GFM,NC,E,1423,NC,B,
GFM_49_NC_C,GFM_49,GFM,NC,E,1423,NC,C,
GFM_49_NC_D,GFM_49,GFM,NC,E,1423,NC,D,
GFM_49_NC_E,GFM_49,GFM,NC,E,1423,NC,E,
GFM_50_NC_A,GFM_50,GFM,NC,E,1437,NC,A,
GFM_50_NC_C,GFM_50,GFM,NC,E,1437,NC,C,
GFM_50_NC_D,GFM_50,GFM,NC,E,1437,NC,D,
GFM_51_NC_A,GFM_51,GFM,NC,E,1444,NC,A,
GFM_51_NC_B,GFM_51,GFM,NC,E,1444,NC,B,
GFM_51_NC_C,GFM_51,GFM,NC,E,1444,NC,C,
GFM_51_NC_D,GFM_51,GFM,NC,E,1444,NC,D,
GFM_51_NC_E,GFM_51,GFM,NC,E,1444,NC,E,
GFM_55_NC_A,GFM_55,GFM,NC,E,1486,NC,A,
GFM_55_NC_B,GFM_55,GFM,NC,E,1486,NC,B,
GFM_55_NC_D,GFM_55,GFM,NC,E,1486,NC,D,
GPA_01_NC_A,GPA_01,GPA,WV,E,1363,NC,A,
GPA_01_NC_B,GPA_01,GPA,WV,E,1363,NC,B,
GPA_01_NC_C,GPA_01,GPA,WV,E,1363,NC,C,
GPA_01_NC_D,GPA_01,GPA,WV,E,1363,NC,D,
GPA_01_NC_E,GPA_01,GPA,WV,E,1363,NC,E,
GPA_02_NC_A,GPA_02,GPA,WV,E,1339,NC,A,
GPA_02_NC_B,GPA_02,GPA,WV,E,1339,NC,B,
GPA_02_NC_C,GPA_02,GPA,WV,E,1339,NC,C,
GPA_02_NC_D,GPA_02,GPA,WV,E,1339,NC,D,
GPA_02_NC_E,GPA_02,GPA,WV,E,1339,NC,E,
GPA_03_NC_A,GPA_03,GPA,WV,E,1314,NC,A,
GPA_03_NC_B,GPA_03,GPA,WV,E,1314,NC,B,
GPA_03_NC_C,GPA_03,GPA,WV,E,1314,NC,C,
GPA_03_NC_D,GPA_03,GPA,WV,E,1314,NC,D,
GPA_04_NC_A,GPA_04,GPA,WV,E,1147,NC,A,
GPA_04_NC_B,GPA_04,GPA,WV,E,1147,NC,B,
GPA_04_NC_C,GPA_04,GPA,WV,E,1147,NC,C,
GPA_04_NC_D,GPA_04,GPA,WV,E,1147,NC,D,
GPA_04_NC_E,GPA_04,GPA,WV,E,1147,NC,E,
GRE_01_NC_A,GRE_01,GRE,MA,C,929,NC,A,
GRE_01_NC_B,GRE_01,GRE,MA,C,929,NC,B,
GRE_01_NC_C,GRE_01,GRE,MA,C,929,NC,C,
GRE_01_NC_D,GRE_01,GRE,MA,C,929,NC,D,
GRE_03_NC_A,GRE_03,GRE,MA,C,1055,NC,A,
GRE_03_NC_B,GRE_03,GRE,MA,C,1055,NC,B,
GRE_03_NC_C,GRE_03,GRE,MA,C,1055,NC,C,
GRE_03_NC_D,GRE_03,GRE,MA,C,1055,NC,D,
GRE_03_NC_E,GRE_03,GRE,MA,C,1055,NC,E,
GRE_04_NC_A,GRE_04,GRE,MA,C,1055,NC,A,
GRE_04_NC_B,GRE_04,GRE,MA,C,1055,NC,B,
GRE_04_NC_C,GRE_04,GRE,MA,C,1055,NC,C,
GRE_04_NC_D,GRE_04,GRE,MA,C,1055,NC,D,
GRE_05_NC_A,GRE_05,GRE,MA,C,1013,NC,A,
GRE_05_NC_B,GRE_05,GRE,MA,C,1013,NC,B,
GRE_05_NC_C,GRE_05,GRE,MA,C,1013,NC,C,
GRE_05_NC_D,GRE_05,GRE,MA,C,1013,NC,D,
GRE_06_NC_A,GRE_06,GRE,MA,C,934,NC,A,
GRE_06_NC_B,GRE_06,GRE,MA,C,934,NC,B,
GRE_06_NC_C,GRE_06,GRE,MA,C,934,NC,C,
GRE_06_NC_D,GRE_06,GRE,MA,C,934,NC,D,
GRE_06_NC_E,GRE_06,GRE,MA,C,934,NC,E,
GRE_07_NC_A,GRE_07,GRE,MA,C,888,NC,A,
GRE_07_NC_B,GRE_07,GRE,MA,C,888,NC,B,
GRE_07_NC_C,GRE_07,GRE,MA,C,888,NC,C,
GRE_07_NC_D,GRE_07,GRE,MA,C,888,NC,D,
HR_01_NC_A,HR_01,HR,TN,E,1615,NC,A,
HR_01_NC_B,HR_01,HR,TN,E,1615,NC,B,
HR_01_NC_C,HR_01,HR,TN,E,1615,NC,C,
HR_01_NC_D,HR_01,HR,TN,E,1615,NC,D,
HR_01_NC_E,HR_01,HR,TN,E,1615,NC,E,
HR_02_NC_A,HR_02,HR,TN,E,1624,NC,A,
HR_02_NC_B,HR_02,HR,TN,E,1624,NC,B,
HR_02_NC_C,HR_02,HR,TN,E,1624,NC,C,
HR_02_NC_D,HR_02,HR,TN,E,1624,NC,D,
HR_03_NC_A,HR_03,HR,TN,E,1627,NC,A,
HR_03_NC_B,HR_03,HR,TN,E,1627,NC,B,
HR_03_NC_C,HR_03,HR,TN,E,1627,NC,C,
HR_03_NC_D,HR_03,HR,TN,E,1627,NC,D,
HR_03_NC_E,HR_03,HR,TN,E,1627,NC,E,
HR_04_NC_A,HR_04,HR,TN,E,1614,NC,A,
HR_04_NC_B,HR_04,HR,TN,E,1614,NC,B,
HR_04_NC_C,HR_04,HR,TN,E,1614,NC,C,
HR_04_NC_D,HR_04,HR,TN,E,1614,NC,D,
HR_04_NC_E,HR_04,HR,TN,E,1614,NC,E,
HR_05_NC_A,HR_05,HR,TN,E,1607,NC,A,
HR_05_NC_B,HR_05,HR,TN,E,1607,NC,B,
HR_05_NC_C,HR_05,HR,TN,E,1607,NC,C,
HR_05_NC_D,HR_05,HR,TN,E,1607,NC,D,
HR_06_NC_A,HR_06,HR,TN,E,1605,NC,A,
HR_06_NC_B,HR_06,HR,TN,E,1605,NC,B,
HR_06_NC_C,HR_06,HR,TN,E,1605,NC,C,
HR_06_NC_D,HR_06,HR,TN,E,1605,NC,D,
HR_06_NC_E,HR_06,HR,TN,E,1605,NC,E,
HR_07_NC_A,HR_07,HR,TN,E,1595,NC,A,
HR_07_NC_C,HR_07,HR,TN,E,1595,NC,C,
HR_07_NC_D,HR_07,HR,TN,E,1595,NC,D,
HR_08_NC_A,HR_08,HR,TN,E,1588,NC,A,
HR_08_NC_B,HR_08,HR,TN,E,1588,NC,B,
HR_08_NC_C,HR_08,HR,TN,E,1588,NC,C,
HR_08_NC_D,HR_08,HR,TN,E,1588,NC,D,
HR_08_NC_E,HR_08,HR,TN,E,1588,NC,E,
HR_10_NC_A,HR_10,HR,TN,E,1036,NC,A,
HR_10_NC_B,HR_10,HR,TN,E,1036,NC,B,
HR_10_NC_C,HR_10,HR,TN,E,1036,NC,C,
HR_10_NC_D,HR_10,HR,TN,E,1036,NC,D,
HUN_01_NC_A,HUN_01,HUN,NY,C,1221,NC,A,
HUN_01_NC_B,HUN_01,HUN,NY,C,1221,NC,B,
HUN_01_NC_C,HUN_01,HUN,NY,C,1221,NC,C,
HUN_01_NC_D,HUN_01,HUN,NY,C,1221,NC,D,
HUN_02_NC_A,HUN_02,HUN,NY,C,1198,NC,A,
HUN_02_NC_B,HUN_02,HUN,NY,C,1198,NC,B,
HUN_02_NC_C,HUN_02,HUN,NY,C,1198,NC,C,
HUN_02_NC_D,HUN_02,HUN,NY,C,1198,NC,D,
HUN_03_NC_A,HUN_03,HUN,NY,C,1219,NC,A,
HUN_03_NC_B,HUN_03,HUN,NY,C,1219,NC,B,
HUN_03_NC_D,HUN_03,HUN,NY,C,1219,NC,D,
HUN_04_NC_A,HUN_04,HUN,NY,C,1203,NC,A,
HUN_04_NC_B,HUN_04,HUN,NY,C,1203,NC,B,
HUN_04_NC_C,HUN_04,HUN,NY,C,1203,NC,C,
HUN_04_NC_D,HUN_04,HUN,NY,C,1203,NC,D,
HUN_04_NC_E,HUN_04,HUN,NY,C,1203,NC,E,
HUN_05_NC_A,HUN_05,HUN,NY,C,1189,NC,A,
HUN_05_NC_B,HUN_05,HUN,NY,C,1189,NC,B,
HUN_05_NC_C,HUN_05,HUN,NY,C,1189,NC,C,
HUN_05_NC_D,HUN_05,HUN,NY,C,1189,NC,D,
HUN_06_NC_A,HUN_06,HUN,NY,C,1029,NC,A,
HUN_06_NC_B,HUN_06,HUN,NY,C,1029,NC,B,
HUN_06_NC_C,HUN_06,HUN,NY,C,1029,NC,C,
HUN_06_NC_D,HUN_06,HUN,NY,C,1029,NC,D,
HUN_07_NC_A,HUN_07,HUN,NY,C,991,NC,A,
HUN_07_NC_B,HUN_07,HUN,NY,C,991,NC,B,
HUN_07_NC_C,HUN_07,HUN,NY,C,991,NC,C,
HUN_07_NC_D,HUN_07,HUN,NY,C,991,NC,D,
IND_01_NC_A,IND_01,IND,NY,C,646,NC,A,
IND_01_NC_B,IND_01,IND,NY,C,646,NC,B,
IND_01_NC_C,IND_01,IND,NY,C,646,NC,C,
IND_01_NC_D,IND_01,IND,NY,C,646,NC,D,
IND_02_NC_A,IND_02,IND,NY,C,652,NC,A,
IND_02_NC_B,IND_02,IND,NY,C,652,NC,B,
IND_02_NC_C,IND_02,IND,NY,C,652,NC,C,
IND_02_NC_D,IND_02,IND,NY,C,652,NC,D,
IND_02_NC_E,IND_02,IND,NY,C,652,NC,E,
IND_03_NC_A,IND_03,IND,NY,C,633,NC,A,
IND_03_NC_B,IND_03,IND,NY,C,633,NC,B,
IND_03_NC_C,IND_03,IND,NY,C,633,NC,C,
IND_03_NC_D,IND_03,IND,NY,C,633,NC,D,
IND_03_NC_E,IND_03,IND,NY,C,633,NC,E,
IND_04_NC_A,IND_04,IND,NY,C,641,NC,A,
IND_04_NC_B,IND_04,IND,NY,C,641,NC,B,
IND_04_NC_C,IND_04,IND,NY,C,641,NC,C,
IND_04_NC_D,IND_04,IND,NY,C,641,NC,D,
IND_05_NC_A,IND_05,IND,NY,C,636,NC,A,
IND_05_NC_B,IND_05,IND,NY,C,636,NC,B,
IND_05_NC_C,IND_05,IND,NY,C,636,NC,C,
IND_05_NC_D,IND_05,IND,NY,C,636,NC,D,
IND_06_NC_A,IND_06,IND,NY,C,637,NC,A,
IND_06_NC_B,IND_06,IND,NY,C,637,NC,B,
IND_06_NC_C,IND_06,IND,NY,C,637,NC,C,
IND_06_NC_D,IND_06,IND,NY,C,637,NC,D,
JAY_01_NC_A,JAY_01,JAY,VT,C,900,NC,A,
JAY_01_NC_B,JAY_01,JAY,VT,C,900,NC,B,
JAY_01_NC_C,JAY_01,JAY,VT,C,900,NC,C,
JAY_01_NC_D,JAY_01,JAY,VT,C,900,NC,D,
JAY_01_NC_E,JAY_01,JAY,VT,C,900,NC,E,
JAY_02_NC_A,JAY_02,JAY,VT,C,897,NC,A,
JAY_02_NC_B,JAY_02,JAY,VT,C,897,NC,B,
JAY_02_NC_C,JAY_02,JAY,VT,C,897,NC,C,
JAY_02_NC_D,JAY_02,JAY,VT,C,897,NC,D,
JAY_03_NC_B,JAY_03,JAY,VT,C,861,NC,B,
JAY_03_NC_C,JAY_03,JAY,VT,C,861,NC,C,
JAY_03_NC_D,JAY_03,JAY,VT,C,861,NC,D,
JAY_03_NC_E,JAY_03,JAY,VT,C,861,NC,E,
KAN_02_NC_A,KAN_02,KAN,NH,C,862,NC,A,
KAN_02_NC_B,KAN_02,KAN,NH,C,862,NC,B,
KAN_02_NC_C,KAN_02,KAN,NH,C,862,NC,C,
KAN_02_NC_D,KAN_02,KAN,NH,C,862,NC,D,
KAN_03_NC_A,KAN_03,KAN,NH,C,785,NC,A,
KAN_03_NC_B,KAN_03,KAN,NH,C,785,NC,B,
KAN_03_NC_C,KAN_03,KAN,NH,C,785,NC,C,
KAN_03_NC_D,KAN_03,KAN,NH,C,785,NC,D,
KAN_04_NC_A,KAN_04,KAN,NH,C,787,NC,A,
KAN_04_NC_B,KAN_04,KAN,NH,C,787,NC,B,
KAN_04_NC_C,KAN_04,KAN,NH,C,787,NC,C,
KAN_04_NC_D,KAN_04,KAN,NH,C,787,NC,D,
KAN_04_NC_E,KAN_04,KAN,NH,C,787,NC,E,
KAN_05_NC_A,KAN_05,KAN,NH,C,777,NC,A,
KAN_05_NC_B,KAN_05,KAN,NH,C,777,NC,B,
KAN_05_NC_C,KAN_05,KAN,NH,C,777,NC,C,
KAN_05_NC_D,KAN_05,KAN,NH,C,777,NC,D,
KAN_06_NC_A,KAN_06,KAN,NH,C,841,NC,A,
KAN_06_NC_B,KAN_06,KAN,NH,C,841,NC,B,
KAN_06_NC_C,KAN_06,KAN,NH,C,841,NC,C,
KAN_06_NC_D,KAN_06,KAN,NH,C,841,NC,D,
KAN_06_NC_E,KAN_06,KAN,NH,C,841,NC,E,
KIL_01_NC_A,KIL_01,KIL,VT,C,1171,NC,A,
KIL_01_NC_B,KIL_01,KIL,VT,C,1171,NC,B,
KIL_01_NC_C,KIL_01,KIL,VT,C,1171,NC,C,
KIL_01_NC_D,KIL_01,KIL,VT,C,1171,NC,D,
KIL_02_NC_A,KIL_02,KIL,VT,C,1170,NC,A,
KIL_02_NC_B,KIL_02,KIL,VT,C,1170,NC,B,
KIL_02_NC_C,KIL_02,KIL,VT,C,1170,NC,C,
KIL_02_NC_D,KIL_02,KIL,VT,C,1170,NC,D,
KIL_03_NC_A,KIL_03,KIL,VT,C,1145,NC,A,
KIL_03_NC_B,KIL_03,KIL,VT,C,1145,NC,B,
KIL_03_NC_C,KIL_03,KIL,VT,C,1145,NC,C,
KIL_03_NC_D,KIL_03,KIL,VT,C,1145,NC,D,
KIL_04_NC_A,KIL_04,KIL,VT,C,1115,NC,A,
KIL_04_NC_B,KIL_04,KIL,VT,C,1115,NC,B,
KIL_04_NC_C,KIL_04,KIL,VT,C,1115,NC,C,
KIL_04_NC_D,KIL_04,KIL,VT,C,1115,NC,D,
KIL_05_NC_A,KIL_05,KIL,VT,C,1072,NC,A,
KIL_05_NC_B,KIL_05,KIL,VT,C,1072,NC,B,
KIL_05_NC_C,KIL_05,KIL,VT,C,1072,NC,C,
KIL_05_NC_D,KIL_05,KIL,VT,C,1072,NC,D,
KIL_05_NC_E,KIL_05,KIL,VT,C,1072,NC,E,
KIL_06_NC_A,KIL_06,KIL,VT,C,1047,NC,A,
KIL_06_NC_B,KIL_06,KIL,VT,C,1047,NC,B,
KIL_06_NC_C,KIL_06,KIL,VT,C,1047,NC,C,
KIL_06_NC_D,KIL_06,KIL,VT,C,1047,NC,D,
KIL_06_NC_E,KIL_06,KIL,VT,C,1047,NC,E,
KOS_01_NC_A,KOS_01,KOS,WV,E,1356,NC,A,
KOS_01_NC_B,KOS_01,KOS,WV,E,1356,NC,B,
KOS_01_NC_C,KOS_01,KOS,WV,E,1356,NC,C,
KOS_01_NC_D,KOS_01,KOS,WV,E,1356,NC,D,
KOS_02_NC_A,KOS_02,KOS,WV,E,1419,NC,A,
KOS_02_NC_B,KOS_02,KOS,WV,E,1419,NC,B,
KOS_02_NC_C,KOS_02,KOS,WV,E,1419,NC,C,
KOS_02_NC_D,KOS_02,KOS,WV,E,1419,NC,D,
KOS_02_NC_E,KOS_02,KOS,WV,E,1419,NC,E,
KOS_03_NC_A,KOS_03,KOS,WV,E,1428,NC,A,
KOS_03_NC_B,KOS_03,KOS,WV,E,1428,NC,B,
KOS_03_NC_C,KOS_03,KOS,WV,E,1428,NC,C,
KOS_03_NC_D,KOS_03,KOS,WV,E,1428,NC,D,
KOS_03_NC_E,KOS_03,KOS,WV,E,1428,NC,E,
KOS_04_NC_A,KOS_04,KOS,WV,E,1479,NC,A,
KOS_04_NC_B,KOS_04,KOS,WV,E,1479,NC,B,
KOS_04_NC_C,KOS_04,KOS,WV,E,1479,NC,C,
KOS_04_NC_D,KOS_04,KOS,WV,E,1479,NC,D,
KOS_04_NC_E,KOS_04,KOS,WV,E,1479,NC,E,
KOS_05_NC_A,KOS_05,KOS,WV,E,1488,NC,A,
KOS_05_NC_C,KOS_05,KOS,WV,E,1488,NC,C,
KOS_05_NC_D,KOS_05,KOS,WV,E,1488,NC,D,
KOS_05_NC_E,KOS_05,KOS,WV,E,1488,NC,E,
KOS_07_NC_A,KOS_07,KOS,WV,E,1485,NC,A,
KOS_07_NC_B,KOS_07,KOS,WV,E,1485,NC,B,
KOS_07_NC_C,KOS_07,KOS,WV,E,1485,NC,C,
KOS_07_NC_D,KOS_07,KOS,WV,E,1485,NC,D,
KOS_07_NC_E,KOS_07,KOS,WV,E,1485,NC,E,
LEU_01_NC_A,LEU_01,LEU,ME,C,668,NC,A,
LEU_01_NC_B,LEU_01,LEU,ME,C,668,NC,B,
LEU_01_NC_B,LEU_01,LEU,ME,C,668,NC,B,
LEU_01_NC_C,LEU_01,LEU,ME,C,668,NC,C,
LEU_01_NC_D,LEU_01,LEU,ME,C,668,NC,D,
LEU_01_NC_E,LEU_01,LEU,ME,C,668,NC,E,
LEU_02_NC_A,LEU_02,LEU,ME,C,629,NC,A,
LEU_02_NC_B,LEU_02,LEU,ME,C,629,NC,B,
LEU_02_NC_C,LEU_02,LEU,ME,C,629,NC,C,
LEU_02_NC_D,LEU_02,LEU,ME,C,629,NC,D,
LEU_02_NC_E,LEU_02,LEU,ME,C,629,NC,E,
LEU_03_NC_B,LEU_03,LEU,ME,C,741,NC,B,
LEU_03_NC_C,LEU_03,LEU,ME,C,741,NC,C,
LEU_04_NC_A,LEU_04,LEU,ME,C,752,NC,A,
LEU_04_NC_B,LEU_04,LEU,ME,C,752,NC,B,
LEU_04_NC_C,LEU_04,LEU,ME,C,752,NC,C,
LEU_04_NC_D,LEU_04,LEU,ME,C,752,NC,D,
LEU_04_NC_E,LEU_04,LEU,ME,C,752,NC,E,
LEU_05_NC_A,LEU_05,LEU,ME,C,588,NC,A,
LEU_05_NC_B,LEU_05,LEU,ME,C,588,NC,B,
LEU_05_NC_C,LEU_05,LEU,ME,C,588,NC,C,
LEU_05_NC_D,LEU_05,LEU,ME,C,588,NC,D,
LOL_01_NC_A,LOL_01,LOL,NH,C,865,NC,A,
LOL_01_NC_B,LOL_01,LOL,NH,C,865,NC,B,
LOL_01_NC_C,LOL_01,LOL,NH,C,865,NC,C,
LOL_01_NC_D,LOL_01,LOL,NH,C,865,NC,D,
LOL_02_NC_A,LOL_02,LOL,NH,C,957,NC,A,
LOL_02_NC_B,LOL_02,LOL,NH,C,957,NC,B,
LOL_02_NC_C,LOL_02,LOL,NH,C,957,NC,C,
LOL_02_NC_D,LOL_02,LOL,NH,C,957,NC,D,
LOL_02_NC_E,LOL_02,LOL,NH,C,957,NC,E,
LOL_03_NC_A,LOL_03,LOL,NH,C,950,NC,A,
LOL_03_NC_B,LOL_03,LOL,NH,C,950,NC,B,
LOL_03_NC_C,LOL_03,LOL,NH,C,950,NC,C,
LOL_03_NC_D,LOL_03,LOL,NH,C,950,NC,D,
LOL_04_NC_A,LOL_04,LOL,NH,C,1154,NC,A,
LOL_04_NC_B,LOL_04,LOL,NH,C,1154,NC,B,
LOL_04_NC_C,LOL_04,LOL,NH,C,1154,NC,C,
LOL_04_NC_D,LOL_04,LOL,NH,C,1154,NC,D,
LOL_04_NC_E,LOL_04,LOL,NH,C,1154,NC,E,
LOL_05_NC_A,LOL_05,LOL,NH,C,1137,NC,A,
LOL_05_NC_B,LOL_05,LOL,NH,C,1137,NC,B,
LOL_05_NC_C,LOL_05,LOL,NH,C,1137,NC,C,
LOL_05_NC_D,LOL_05,LOL,NH,C,1137,NC,D,
MAC_01_NC_A,MAC_01,MAC,NY,C,1317,NC,A,
MAC_01_NC_B,MAC_01,MAC,NY,C,1317,NC,B,
MAC_01_NC_C,MAC_01,MAC,NY,C,1317,NC,C,
MAC_01_NC_D,MAC_01,MAC,NY,C,1317,NC,D,
MAC_02_NC_A,MAC_02,MAC,NY,C,1172,NC,A,
MAC_02_NC_B,MAC_02,MAC,NY,C,1172,NC,B,
MAC_02_NC_C,MAC_02,MAC,NY,C,1172,NC,C,
MAC_02_NC_D,MAC_02,MAC,NY,C,1172,NC,D,
MAC_02_NC_E,MAC_02,MAC,NY,C,1172,NC,E,
MAC_03_NC_A,MAC_03,MAC,NY,C,1036,NC,A,
MAC_03_NC_B,MAC_03,MAC,NY,C,1036,NC,B,
MAC_03_NC_C,MAC_03,MAC,NY,C,1036,NC,C,
MAC_03_NC_D,MAC_03,MAC,NY,C,1036,NC,D,
MAC_04_NC_B,MAC_04,MAC,NY,C,1014,NC,B,
MAC_04_NC_C,MAC_04,MAC,NY,C,1014,NC,C,
MAC_04_NC_D,MAC_04,MAC,NY,C,1014,NC,D,
MAC_04_NC_E,MAC_04,MAC,NY,C,1014,NC,E,
MAC_05_NC_A,MAC_05,MAC,NY,C,969,NC,A,
MAC_05_NC_B,MAC_05,MAC,NY,C,969,NC,B,
MAC_05_NC_C,MAC_05,MAC,NY,C,969,NC,C,
MAC_05_NC_D,MAC_05,MAC,NY,C,969,NC,D,
MAC_05_NC_E,MAC_05,MAC,NY,C,969,NC,E,
MMF_06_NC_A,MMF_06,MMF,VT,C,887,NC,A,
MMF_06_NC_B,MMF_06,MMF,VT,C,887,NC,B,
MMF_06_NC_C,MMF_06,MMF,VT,C,887,NC,C,
MMF_06_NC_D,MMF_06,MMF,VT,C,887,NC,D,
MMF_06_NC_E,MMF_06,MMF,VT,C,887,NC,E,
MMF_13_NC_A,MMF_13,MMF,VT,C,737,NC,A,
MMF_13_NC_B,MMF_13,MMF,VT,C,737,NC,B,
MMF_13_NC_C,MMF_13,MMF,VT,C,737,NC,C,
MMF_13_NC_D,MMF_13,MMF,VT,C,737,NC,D,
MMF_19_NC_A,MMF_19,MMF,VT,C,710,NC,A,
MMF_19_NC_B,MMF_19,MMF,VT,C,710,NC,B,
MMF_19_NC_C,MMF_19,MMF,VT,C,710,NC,C,
MMF_19_NC_D,MMF_19,MMF,VT,C,710,NC,D,
MMF_19_NC_E,MMF_19,MMF,VT,C,710,NC,E,
MMF_24_NC_A,MMF_24,MMF,VT,C,737,NC,A,
